#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_lyonesse_adj;Lyonessean;;lyonesser;;;;;;;;;;;x
k_magnata;Magnata;Magnata;Magnata;;Magnata;;;;;;;;;x
k_magnata_adj;Magnatan;;magnater;;;;;;;;;;;x
k_mhornar_ankor;Mhornar Ankor;Mhornar Ankor;Mhornar Ankor;;Mhornar Ankor;;;;;;;;;x
k_mhornar_ankor_adj;Mhornar Ankorian;;Mhornar Ankorer;;;;;;;;;;;x
k_middenland;Middenland;Middenland;Middenland;;Middenland;;;;;;;;;x
k_middenland_adj;Middenlandian;;middenlander;;;;;;;;;;;x
k_midgard;Midgard;Midgard;Midgard;;Midgard;;;;;;;;;x
k_midgard_adj;Midgardian;;midgarder;;;;;;;;;;;x
k_miragliano;Miragliano;Miragliano;Miragliano;;Miragliano;;;;;;;;;x
k_miragliano_adj;Miraglianian;;miraglianer;;;;;;;;;;;x
k_monte_castello;Monte Castello;Monte Castello;Monte Castello;;Monte Castello;;;;;;;;;x
k_monte_castello_adj;Monte Castellian;;Monte Casteller;;;;;;;;;;;x
k_montfort;Montfort;Montfort;Montfort;;Montfort;;;;;;;;;x
k_montfort_adj;Montfortian;;montforter;;;;;;;;;;;x
k_mootland;Mootland;Mootland;Mootland;;Mootland;;;;;;;;;x
k_mootland_adj;Mootlandian;;mootlander;;;;;;;;;;;x
k_mourn;Mourn;Mourn;Mourn;;Mourn;;;;;;;;;x
k_mourn_adj;Mournian;;mourner;;;;;;;;;;;x
k_mousillon;Mousillon;Mousillon;Mousillon;;Mousillon;;;;;;;;;x
k_mousillon_adj;Mousillonian;;mousilloner;;;;;;;;;;;x
k_nagashizzar;Nagashizzar;Nagashizzar;Nagashizzar;;Nagashizzar;;;;;;;;;x
k_nagashizzar_adj;Nagashizzarian;;nagashizzarer;;;;;;;;;;;x
k_naglifari;Naglifari;Naglifari;Naglifari;;Naglifari;;;;;;;;;x
k_naglifari_adj;Naglifarian;;naglifarer;;;;;;;;;;;x
k_nordanvankor;Nordanvankor;Nordanvankor;Nordanvankor;;Nordanvankor;;;;;;;;;x
k_nordanvankor_adj;Nordanvankorian;;nordanvankorer;;;;;;;;;;;x
k_nordland;Nordland;Nordland;Nordland;;Nordland;;;;;;;;;x
k_nordland_adj;Nordlandian;;nordlander;;;;;;;;;;;x
k_norscveg;Norscveg;Norscveg;Norscveg;;Norscveg;;;;;;;;;x
k_norscveg_adj;Norscvegian;;norscveger;;;;;;;;;;;x
k_obregon;Obregon;Obregon;Obregon;;Obregon;;;;;;;;;x
k_obregon_adj;Obregonian;;obregoner;;;;;;;;;;;x
k_onoq;Onoq;Onoq;Onoq;;Onoq;;;;;;;;;x
k_onoq_adj;Onoqian;;onoqer;;;;;;;;;;;x
k_ostermark;Ostermark;Ostermark;Ostermark;;Ostermark;;;;;;;;;x
k_ostermark_adj;Ostermarkian;;ostermarker;;;;;;;;;;;x
k_ostland;Ostland;Ostland;Ostland;;Ostland;;;;;;;;;x
k_ostland_adj;Ostlandian;;ostlander;;;;;;;;;;;x
k_paraskiros;Paraskiros;Paraskiros;Paraskiros;;Paraskiros;;;;;;;;;x
k_paraskiros_adj;Paraskirosian;;paraskiroser;;;;;;;;;;;x
k_parravon;Parravon;Parravon;Parravon;;Parravon;;;;;;;;;x
k_parravon_adj;Parravonian;;parravoner;;;;;;;;;;;x
k_pavona;Pavona;Pavona;Pavona;;Pavona;;;;;;;;;x
k_pavona_adj;Pavonan;;pavoner;;;;;;;;;;;x
k_quenelles;Quenelles;Quenelles;Quenelles;;Quenelles;;;;;;;;;x
k_quenelles_adj;Quenellesian;;quenelleser;;;;;;;;;;;x
k_reikland;Reikland;Reikland;Reikland;;Reikland;;;;;;;;;x
k_reikland_adj;Reiklandian;;reiklander;;;;;;;;;;;x
k_remas;Remas;Remas;Remas;;Remas;;;;;;;;;x
k_remas_adj;Remasian;;remaser;;;;;;;;;;;x
k_ropsmannia;Ropsmannia;Ropsmannia;Ropsmannia;;Ropsmannia;;;;;;;;;x
k_ropsmannia_adj;Ropsmannian;;ropsmanner;;;;;;;;;;;x
k_ruan;Ruan;Ruan;Ruan;;Ruan;;;;;;;;;x
k_ruan_adj;Ruanian;;ruaner;;;;;;;;;;;x
k_sartosa;Sartosa;Sartosa;Sartosa;;Sartosa;;;;;;;;;x
k_sartosa_adj;Sartosan;;sartoser;;;;;;;;;;;x
k_soerligslette;Soerligslette;Soerligslette;Soerligslette;;Soerligslette;;;;;;;;;x
k_soerligslette_adj;Soerligslettean;;soerligsletter;;;;;;;;;;;x
k_stirland;Stirland;Stirland;Stirland;;Stirland;;;;;;;;;x
k_stirland_adj;Stirlandian;;stirlander;;;;;;;;;;;x
k_strygos;Strygos;Strygos;Strygos;;Strygos;;;;;;;;;x
k_strygos_adj;Strygosian;;strygoser;;;;;;;;;;;x
k_stygia;Stygia;Stygia;Stygia;;Stygia;;;;;;;;;x
k_stygia_adj;Stygian;;styger;;;;;;;;;;;x
k_stygian_wood;Stygian Wood;Stygian Wood;Stygian Wood;;Stygian Wood;;;;;;;;;x
k_stygian_wood_adj;Stygian Woodian;;Stygian Wooder;;;;;;;;;;;x
k_svalbard;Svalbard;Svalbard;Svalbard;;Svalbard;;;;;;;;;x
k_svalbard_adj;Svalbardian;;svalbarder;;;;;;;;;;;x
k_sylvania;Sylvania;Sylvania;Sylvania;;Sylvania;;;;;;;;;x
k_sylvania_adj;Sylvanian;;sylvaner;;;;;;;;;;;x
k_taaketskog;Taaketskog;Taaketskog;Taaketskog;;Taaketskog;;;;;;;;;x
k_taaketskog_adj;Taaketskogian;;taaketskoger;;;;;;;;;;;x
k_talabecland;Talabecland;Talabecland;Talabecland;;Talabecland;;;;;;;;;x
k_talabecland_adj;Talabeclandian;;talabeclander;;;;;;;;;;;x
k_the_goromadny;The Goromadny;The Goromadny;The Goromadny;;The Goromadny;;;;;;;;;x
k_the_goromadny_adj;The Goromadnian;;The Goromadner;;;;;;;;;;;x
k_the_isles;The Isles;The Isles;The Isles;;The Isles;;;;;;;;;x
k_the_isles_adj;The Islesian;;The Isleser;;;;;;;;;;;x
k_the_vaults;The Vaults;The Vaults;The Vaults;;The Vaults;;;;;;;;;x
k_the_vaults_adj;The Vaultsian;;The Vaultser;;;;;;;;;;;x
k_tigarre;Tigarre;Tigarre;Tigarre;;Tigarre;;;;;;;;;x
k_tigarre_adj;Tigarrean;;tigarrer;;;;;;;;;;;x
k_tobaro;Tobaro;Tobaro;Tobaro;;Tobaro;;;;;;;;;x
k_tobaro_adj;Tobarian;;tobarer;;;;;;;;;;;x
k_tomar;Tomar;Tomar;Tomar;;Tomar;;;;;;;;;x
k_tomar_adj;Tomarian;;tomarer;;;;;;;;;;;x
k_translynsk;Translynsk;Translynsk;Translynsk;;Translynsk;;;;;;;;;x
k_translynsk_adj;Translynskian;;translynsker;;;;;;;;;;;x
k_trantio;Trantio;Trantio;Trantio;;Trantio;;;;;;;;;x
k_trantio_adj;Trantian;;tranter;;;;;;;;;;;x
k_ungor_ankor;Ungor Ankor;Ungor Ankor;Ungor Ankor;;Ungor Ankor;;;;;;;;;x
k_ungor_ankor_adj;Ungor Ankorian;;Ungor Ankorer;;;;;;;;;;;x
k_urkar;Urkar;Urkar;Urkar;;Urkar;;;;;;;;;x
k_urkar_adj;Urkarian;;urkarer;;;;;;;;;;;x
k_vanaheim;Vanaheim;Vanaheim;Vanaheim;;Vanaheim;;;;;;;;;x
k_vanaheim_adj;Vanaheimian;;vanaheimer;;;;;;;;;;;x
k_verezzo;Verezzo;Verezzo;Verezzo;;Verezzo;;;;;;;;;x
k_verezzo_adj;Verezzian;;verezzer;;;;;;;;;;;x
k_vestligkyst;Vestligkyst;Vestligkyst;Vestligkyst;;Vestligkyst;;;;;;;;;x
k_vestligkyst_adj;Vestligkystian;;vestligkyster;;;;;;;;;;;x
k_volkova;Volkova;Volkova;Volkova;;Volkova;;;;;;;;;x
k_volkova_adj;Volkovan;;volkover;;;;;;;;;;;x
k_vorag;Vorag;Vorag;Vorag;;Vorag;;;;;;;;;x
k_vorag_adj;Voragian;;vorager;;;;;;;;;;;x
k_westerland;Westerland;Westerland;Westerland;;Westerland;;;;;;;;;x
k_westerland_adj;Westerlandian;;westerlander;;;;;;;;;;;x
k_wissenland;Wissenland;Wissenland;Wissenland;;Wissenland;;;;;;;;;x
k_wissenland_adj;Wissenlandian;;wissenlander;;;;;;;;;;;x
k_zakara;Zakara;Zakara;Zakara;;Zakara;;;;;;;;;x
k_zakara_adj;Zakaran;;zakarer;;;;;;;;;;;x
k_zanbaijin;Zanbaijin;Zanbaijin;Zanbaijin;;Zanbaijin;;;;;;;;;x
k_zanbaijin_adj;Zanbaijinian;;zanbaijiner;;;;;;;;;;;x
k_zharrduk;Zharrduk;Zharrduk;Zharrduk;;Zharrduk;;;;;;;;;x
k_zharrduk_adj;Zharrdukian;;zharrduker;;;;;;;;;;;x
k_zhufbarak;Zhufbarak;Zhufbarak;Zhufbarak;;Zhufbarak;;;;;;;;;x
k_zhufbarak_adj;Zhufbarakian;;zhufbaraker;;;;;;;;;;;x
k_zorn_uzkul;Zorn Uzkul;Zorn Uzkul;Zorn Uzkul;;Zorn Uzkul;;;;;;;;;x
k_zorn_uzkul_adj;Zorn Uzkulian;;Zorn Uzkuler;;;;;;;;;;;x
k_zud;Zud;Zud;Zud;;Zud;;;;;;;;;x
k_zud_adj;Zudian;;zuder;;;;;;;;;;;x
