#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_barodrin;Barodrin;Barodrin;Barodrin;;Barodrin;;;;;;;;;x
d_barodrin_adj;Barodrinian;;barodriner;;;;;;;;;;;x
d_bastonne;Bastonne;Bastonne;Bastonne;;Bastonne;;;;;;;;;x
d_bastonne_adj;Bastonnean;;bastonner;;;;;;;;;;;x
d_bebrikia;Bebrikia;Bebrikia;Bebrikia;;Bebrikia;;;;;;;;;x
d_bebrikia_adj;Bebrikian;;bebriker;;;;;;;;;;;x
d_bechafen;Bechafen;Bechafen;Bechafen;;Bechafen;;;;;;;;;x
d_bechafen_adj;Bechafenian;;bechafener;;;;;;;;;;;x
d_bergrisi;Bergrisi;Bergrisi;Bergrisi;;Bergrisi;;;;;;;;;x
d_bergrisi_adj;Bergrisian;;bergriser;;;;;;;;;;;x
d_bilbali;Bilbali;Bilbali;Bilbali;;Bilbali;;;;;;;;;x
d_bilbali_adj;Bilbalian;;bilbaler;;;;;;;;;;;x
d_blackwater;Blackwater;Blackwater;Blackwater;;Blackwater;;;;;;;;;x
d_blackwater_adj;Blackwaterian;;blackwaterer;;;;;;;;;;;x
d_blitzfelsen;Blitzfelsen;Blitzfelsen;Blitzfelsen;;Blitzfelsen;;;;;;;;;x
d_blitzfelsen_adj;Blitzfelsenian;;blitzfelsener;;;;;;;;;;;x
d_blodhfell;Blóðfell;Blóðfell;Blóðfell;;Blóðfell;;;;;;;;;x
d_blodhfell_adj;Blóðfellian;;blóðfeller;;;;;;;;;;;x
d_blodig;Blodig;Blodig;Blodig;;Blodig;;;;;;;;;x
d_blodig_adj;Blodigian;;blodiger;;;;;;;;;;;x
d_bolgasgrad;Bolgasgrad;Bolgasgrad;Bolgasgrad;;Bolgasgrad;;;;;;;;;x
d_bolgasgrad_adj;Bolgasgradian;;bolgasgrader;;;;;;;;;;;x
d_bordeleaux;Bordeleaux;Bordeleaux;Bordeleaux;;Bordeleaux;;;;;;;;;x
d_bordeleaux_adj;Bordeleauxian;;bordeleauxer;;;;;;;;;;;x
d_brachland;Brachland;Brachland;Brachland;;Brachland;;;;;;;;;x
d_brachland_adj;Brachlandian;;brachlander;;;;;;;;;;;x
d_bragante;Bragante;Bragante;Bragante;;Bragante;;;;;;;;;x
d_bragante_adj;Bragantean;;braganter;;;;;;;;;;;x
d_brionne;Brionne;Brionne;Brionne;;Brionne;;;;;;;;;x
d_brionne_adj;Brionnean;;brionner;;;;;;;;;;;x
d_bulak;Bulak;Bulak;Bulak;;Bulak;;;;;;;;;x
d_bulak_adj;Bulakian;;bulaker;;;;;;;;;;;x
d_cantabrona;Cantabrona;Cantabrona;Cantabrona;;Cantabrona;;;;;;;;;x
d_cantabrona_adj;Cantabronan;;cantabroner;;;;;;;;;;;x
d_capra;Capra;Capra;Capra;;Capra;;;;;;;;;x
d_capra_adj;Capran;;caprer;;;;;;;;;;;x
d_carcassonne;Carcassonne;Carcassonne;Carcassonne;;Carcassonne;;;;;;;;;x
d_carcassonne_adj;Carcassonnean;;carcassonner;;;;;;;;;;;x
d_carroburg;Carroburg;Carroburg;Carroburg;;Carroburg;;;;;;;;;x
d_carroburg_adj;Carroburgian;;carroburger;;;;;;;;;;;x
d_cathay_kadrin;Cathay Kadrin;Cathay Kadrin;Cathay Kadrin;;Cathay Kadrin;;;;;;;;;x
d_cathay_kadrin_adj;Cathay Kadrinian;;Cathay Kadriner;;;;;;;;;;;x
d_chakmyr;Chakmyr;Chakmyr;Chakmyr;;Chakmyr;;;;;;;;;x
d_chakmyr_adj;Chakmyrian;;chakmyrer;;;;;;;;;;;x
d_chalons;Châlons;Châlons;Châlons;;Châlons;;;;;;;;;x
d_chalons_adj;Châlonsian;;châlonser;;;;;;;;;;;x
d_charboneau;Charboneau;Charboneau;Charboneau;;Charboneau;;;;;;;;;x
d_charboneau_adj;Charbonian;;charboner;;;;;;;;;;;x
d_chargrim;Chargrim;Chargrim;Chargrim;;Chargrim;;;;;;;;;x
d_chargrim_adj;Chargrimian;;chargrimer;;;;;;;;;;;x
d_cherry;Cherry;Cherry;Cherry;;Cherry;;;;;;;;;x
d_cherry_adj;Cherrian;;cherrer;;;;;;;;;;;x
d_chinon;Chinon;Chinon;Chinon;;Chinon;;;;;;;;;x
d_chinon_adj;Chinonian;;chinoner;;;;;;;;;;;x
d_clazomene;Clazomene;Clazomene;Clazomene;;Clazomene;;;;;;;;;x
d_clazomene_adj;Clazomenean;;clazomener;;;;;;;;;;;x
d_corsair_strand;Corsair Strand;Corsair Strand;Corsair Strand;;Corsair Strand;;;;;;;;;x
d_corsair_strand_adj;Corsair Strandian;;Corsair Strander;;;;;;;;;;;x
d_couronne;Couronne;Couronne;Couronne;;Couronne;;;;;;;;;x
d_couronne_adj;Couronnean;;couronner;;;;;;;;;;;x
d_cuileux;Cuileux;Cuileux;Cuileux;;Cuileux;;;;;;;;;x
d_cuileux_adj;Cuileuxian;;cuileuxer;;;;;;;;;;;x
d_dawizag;Dawizag;Dawizag;Dawizag;;Dawizag;;;;;;;;;x
d_dawizag_adj;Dawizagian;;dawizager;;;;;;;;;;;x
d_death_pass;Death Pass;Death Pass;Death Pass;;Death Pass;;;;;;;;;x
d_death_pass_adj;Death Passian;;Death Passer;;;;;;;;;;;x
d_dharkwyr;Dharkwyr;Dharkwyr;Dharkwyr;;Dharkwyr;;;;;;;;;x
d_dharkwyr_adj;Dharkwyrian;;dharkwyrer;;;;;;;;;;;x
d_diamenterra;Diamenterra;Diamenterra;Diamenterra;;Diamenterra;;;;;;;;;x
d_diamenterra_adj;Diamenterran;;diamenterrer;;;;;;;;;;;x
d_djeiten;Djeiten;Djeiten;Djeiten;;Djeiten;;;;;;;;;x
d_djeiten_adj;Djeitenian;;djeitener;;;;;;;;;;;x
d_dobryrion;Dobryrion;Dobryrion;Dobryrion;;Dobryrion;;;;;;;;;x
d_dobryrion_adj;Dobryrionian;;dobryrioner;;;;;;;;;;;x
d_dokuvalk;Dokuvalk;Dokuvalk;Dokuvalk;;Dokuvalk;;;;;;;;;x
d_dokuvalk_adj;Dokuvalkian;;dokuvalker;;;;;;;;;;;x
d_drakanzang;Drakanzang;Drakanzang;Drakanzang;;Drakanzang;;;;;;;;;x
d_drakanzang_adj;Drakanzangian;;drakanzanger;;;;;;;;;;;x
d_drakenhoehenzug;Drakenhöhenzug;Drakenhöhenzug;Drakenhöhenzug;;Drakenhöhenzug;;;;;;;;;x
d_drakenhoehenzug_adj;Drakenhöhenzugian;;drakenhöhenzuger;;;;;;;;;;;x
d_drakenmoor;Drakenmoor;Drakenmoor;Drakenmoor;;Drakenmoor;;;;;;;;;x
d_drakenmoor_adj;Drakenmoorian;;drakenmoorer;;;;;;;;;;;x
d_drakon_coast;Drakon Coast;Drakon Coast;Drakon Coast;;Drakon Coast;;;;;;;;;x
d_drakon_coast_adj;Drakon Coastian;;Drakon Coaster;;;;;;;;;;;x
d_drakwasser;Drakwasser;Drakwasser;Drakwasser;;Drakwasser;;;;;;;;;x
d_drakwasser_adj;Drakwasserian;;drakwasserer;;;;;;;;;;;x
d_drazhdrin;Drazhdrin;Drazhdrin;Drazhdrin;;Drazhdrin;;;;;;;;;x
d_drazhdrin_adj;Drazhdrinian;;drazhdriner;;;;;;;;;;;x
d_dukhyls;Dukhyls;Dukhyls;Dukhyls;;Dukhyls;;;;;;;;;x
d_dukhyls_adj;Dukhylsian;;dukhylser;;;;;;;;;;;x
d_dwardin;Dwardin;Dwardin;Dwardin;;Dwardin;;;;;;;;;x
d_dwardin_adj;Dwardinian;;dwardiner;;;;;;;;;;;x
d_dypvann;Dypvann;Dypvann;Dypvann;;Dypvann;;;;;;;;;x
d_dypvann_adj;Dypvannian;;dypvanner;;;;;;;;;;;x
d_dysmyr;Dysmyr;Dysmyr;Dysmyr;;Dysmyr;;;;;;;;;x
d_dysmyr_adj;Dysmyrian;;dysmyrer;;;;;;;;;;;x
d_dzhagna;Dzhagna;Dzhagna;Dzhagna;;Dzhagna;;;;;;;;;x
d_dzhagna_adj;Dzhagnan;;dzhagner;;;;;;;;;;;x
d_ejsgard;Ejsgard;Ejsgard;Ejsgard;;Ejsgard;;;;;;;;;x
d_ejsgard_adj;Ejsgardian;;ejsgarder;;;;;;;;;;;x
d_ekrund;Ekrund;Ekrund;Ekrund;;Ekrund;;;;;;;;;x
d_ekrund_adj;Ekrundian;;ekrunder;;;;;;;;;;;x
d_ekzfilazanar;Ekzfilazanar;Ekzfilazanar;Ekzfilazanar;;Ekzfilazanar;;;;;;;;;x
d_ekzfilazanar_adj;Ekzfilazanarian;;ekzfilazanarer;;;;;;;;;;;x
d_el_toboso;El Toboso;El Toboso;El Toboso;;El Toboso;;;;;;;;;x
d_el_toboso_adj;El Tobosian;;El Toboser;;;;;;;;;;;x
d_eprenois;Eprenois;Eprenois;Eprenois;;Eprenois;;;;;;;;;x
d_eprenois_adj;Eprenoisian;;eprenoiser;;;;;;;;;;;x
d_eragol;Eragol;Eragol;Eragol;;Eragol;;;;;;;;;x
d_eragol_adj;Eragolian;;eragoler;;;;;;;;;;;x
d_erengrad;Erengrad;Erengrad;Erengrad;;Erengrad;;;;;;;;;x
d_erengrad_adj;Erengradian;;erengrader;;;;;;;;;;;x
d_erpelzug;Erpelzug;Erpelzug;Erpelzug;;Erpelzug;;;;;;;;;x
d_erpelzug_adj;Erpelzugian;;erpelzuger;;;;;;;;;;;x
d_everpeak;Everpeak;Everpeak;Everpeak;;Everpeak;;;;;;;;;x
d_everpeak_adj;Everpeakian;;everpeaker;;;;;;;;;;;x
d_farlichberge;Farlichberge;Farlichberge;Farlichberge;;Farlichberge;;;;;;;;;x
d_farlichberge_adj;Farlichbergean;;farlichberger;;;;;;;;;;;x
d_fatandira;Fatandira;Fatandira;Fatandira;;Fatandira;;;;;;;;;x
d_fatandira_adj;Fatandiran;;fatandirer;;;;;;;;;;;x
d_fauligmere;Fauligmere;Fauligmere;Fauligmere;;Fauligmere;;;;;;;;;x
d_fauligmere_adj;Fauligmerean;;fauligmerer;;;;;;;;;;;x
d_felskagi;Felskagi;Felskagi;Felskagi;;Felskagi;;;;;;;;;x
d_felskagi_adj;Felskagian;;felskager;;;;;;;;;;;x
d_ferlangen;Ferlangen;Ferlangen;Ferlangen;;Ferlangen;;;;;;;;;x
d_ferlangen_adj;Ferlangenian;;ferlangener;;;;;;;;;;;x
d_fierroso;Fierroso;Fierroso;Fierroso;;Fierroso;;;;;;;;;x
d_fierroso_adj;Fierrosian;;fierroser;;;;;;;;;;;x
d_finterra;Finterra;Finterra;Finterra;;Finterra;;;;;;;;;x
d_finterra_adj;Finterran;;finterrer;;;;;;;;;;;x
d_firento;Firento;Firento;Firento;;Firento;;;;;;;;;x
d_firento_adj;Firentian;;firenter;;;;;;;;;;;x
d_fjallfel;Fjallfel;Fjallfel;Fjallfel;;Fjallfel;;;;;;;;;x
d_fjallfel_adj;Fjallfelian;;fjallfeler;;;;;;;;;;;x
d_fjelljer;Fjelljer;Fjelljer;Fjelljer;;Fjelljer;;;;;;;;;x
d_fjelljer_adj;Fjelljerian;;fjelljerer;;;;;;;;;;;x
d_fneldurk;Fneldurk;Fneldurk;Fneldurk;;Fneldurk;;;;;;;;;x
d_fneldurk_adj;Fneldurkian;;fneldurker;;;;;;;;;;;x
d_franchelande;Franchélande;Franchélande;Franchélande;;Franchélande;;;;;;;;;x
d_franchelande_adj;Franchélandean;;franchélander;;;;;;;;;;;x
d_frysland;Frysland;Frysland;Frysland;;Frysland;;;;;;;;;x
d_frysland_adj;Fryslandian;;fryslander;;;;;;;;;;;x
d_fuinn;Fuinn;Fuinn;Fuinn;;Fuinn;;;;;;;;;x
d_fuinn_adj;Fuinnian;;fuinner;;;;;;;;;;;x
d_fyriksfeld;Fyriksfeld;Fyriksfeld;Fyriksfeld;;Fyriksfeld;;;;;;;;;x
d_fyriksfeld_adj;Fyriksfeldian;;fyriksfelder;;;;;;;;;;;x
d_ganibek;Ganibek;Ganibek;Ganibek;;Ganibek;;;;;;;;;x
d_ganibek_adj;Ganibekian;;ganibeker;;;;;;;;;;;x
d_gantuk;Gantuk;Gantuk;Gantuk;;Gantuk;;;;;;;;;x
d_gantuk_adj;Gantukian;;gantuker;;;;;;;;;;;x
d_gaoche;Gaoche;Gaoche;Gaoche;;Gaoche;;;;;;;;;x
d_gaoche_adj;Gaochean;;gaocher;;;;;;;;;;;x
d_garnata;Garnata;Garnata;Garnata;;Garnata;;;;;;;;;x
d_garnata_adj;Garnatan;;garnater;;;;;;;;;;;x
d_gaula;Gaula;Gaula;Gaula;;Gaula;;;;;;;;;x
d_gaula_adj;Gaulan;;gauler;;;;;;;;;;;x
d_gazan;Gazan;Gazan;Gazan;;Gazan;;;;;;;;;x
d_gazan_adj;Gazanian;;gazaner;;;;;;;;;;;x
d_gazan_haraz;Gazan Haraz;Gazan Haraz;Gazan Haraz;;Gazan Haraz;;;;;;;;;x
d_gazan_haraz_adj;Gazan Harazian;;Gazan Harazer;;;;;;;;;;;x
d_gazan_zharr;Gazan Zharr;Gazan Zharr;Gazan Zharr;;Gazan Zharr;;;;;;;;;x
d_gazan_zharr_adj;Gazan Zharrian;;Gazan Zharrer;;;;;;;;;;;x
d_geisterforst;Geisterforst;Geisterforst;Geisterforst;;Geisterforst;;;;;;;;;x
d_geisterforst_adj;Geisterforstian;;geisterforster;;;;;;;;;;;x
d_gisoreux;Gisoreux;Gisoreux;Gisoreux;;Gisoreux;;;;;;;;;x
d_gisoreux_adj;Gisoreuxian;;gisoreuxer;;;;;;;;;;;x
d_glanborielle;Glanborielle;Glanborielle;Glanborielle;;Glanborielle;;;;;;;;;x
d_glanborielle_adj;Glanboriellean;;glanborieller;;;;;;;;;;;x
d_grand_senlou;Grand Senlou;Grand Senlou;Grand Senlou;;Grand Senlou;;;;;;;;;x
d_grand_senlou_adj;Grand Senlian;;Grand Senler;;;;;;;;;;;x
d_grauenmark;Grauenmark;Grauenmark;Grauenmark;;Grauenmark;;;;;;;;;x
d_grauenmark_adj;Grauenmarkian;;grauenmarker;;;;;;;;;;;x
d_greater_khernarch;Greater Khernarch;Greater Khernarch;Greater Khernarch;;Greater Khernarch;;;;;;;;;x
d_greater_khernarch_adj;Greater Khernarchian;;Greater Khernarcher;;;;;;;;;;;x
d_griffonwald;Griffonwald;Griffonwald;Griffonwald;;Griffonwald;;;;;;;;;x
d_griffonwald_adj;Griffonwaldian;;griffonwalder;;;;;;;;;;;x
d_grimaz_orrud;Grimaz Orrud;Grimaz Orrud;Grimaz Orrud;;Grimaz Orrud;;;;;;;;;x
d_grimaz_orrud_adj;Grimaz Orrudian;;Grimaz Orruder;;;;;;;;;;;x
d_grisoeurs;Grisoeurs;Grisoeurs;Grisoeurs;;Grisoeurs;;;;;;;;;x
d_grisoeurs_adj;Grisoeursian;;grisoeurser;;;;;;;;;;;x
d_grombar;Grombar;Grombar;Grombar;;Grombar;;;;;;;;;x
d_grombar_adj;Grombarian;;grombarer;;;;;;;;;;;x
d_gromzikar;Gromzikar;Gromzikar;Gromzikar;;Gromzikar;;;;;;;;;x
d_gromzikar_adj;Gromzikarian;;gromzikarer;;;;;;;;;;;x
d_grontfell;Grontfell;Grontfell;Grontfell;;Grontfell;;;;;;;;;x
d_grontfell_adj;Grontfellian;;grontfeller;;;;;;;;;;;x
d_grontizar;Grontizar;Grontizar;Grontizar;;Grontizar;;;;;;;;;x
d_grontizar_adj;Grontizarian;;grontizarer;;;;;;;;;;;x
d_grungozar;Grungozar;Grungozar;Grungozar;;Grungozar;;;;;;;;;x
d_grungozar_adj;Grungozarian;;grungozarer;;;;;;;;;;;x
d_guerac;Guerac;Guerac;Guerac;;Guerac;;;;;;;;;x
d_guerac_adj;Gueracian;;gueracer;;;;;;;;;;;x
d_gyrn;Gyrn;Gyrn;Gyrn;;Gyrn;;;;;;;;;x
d_gyrn_adj;Gyrnian;;gyrner;;;;;;;;;;;x
d_hadastim;Hadastim;Hadastim;Hadastim;;Hadastim;;;;;;;;;x
d_hadastim_adj;Hadastimian;;hadastimer;;;;;;;;;;;x
d_haflok;Haflok;Haflok;Haflok;;Haflok;;;;;;;;;x
d_haflok_adj;Haflokian;;hafloker;;;;;;;;;;;x
d_hahk;Hahk;Hahk;Hahk;;Hahk;;;;;;;;;x
d_hahk_adj;Hahkian;;hahker;;;;;;;;;;;x
d_harazi;Harazi;Harazi;Harazi;;Harazi;;;;;;;;;x
d_harazi_adj;Harazian;;harazer;;;;;;;;;;;x
d_harzud;Harzud;Harzud;Harzud;;Harzud;;;;;;;;;x
d_harzud_adj;Harzudian;;harzuder;;;;;;;;;;;x
d_haz_drazh;Haz-Drazh;Haz-Drazh;Haz-Drazh;;Haz-Drazh;;;;;;;;;x
d_haz_drazh_adj;Haz-Drazhian;;haz-drazher;;;;;;;;;;;x
d_heideland;Heideland;Heideland;Heideland;;Heideland;;;;;;;;;x
d_heideland_adj;Heidelandian;;heidelander;;;;;;;;;;;x
d_hetta_syrul;Hetta Syrul;Hetta Syrul;Hetta Syrul;;Hetta Syrul;;;;;;;;;x
d_hetta_syrul_adj;Hetta Syrulian;;Hetta Syruler;;;;;;;;;;;x
d_hirn;Hirn;Hirn;Hirn;;Hirn;;;;;;;;;x
d_hirn_adj;Hirnian;;hirner;;;;;;;;;;;x
d_hjaltland;Hjaltland;Hjaltland;Hjaltland;;Hjaltland;;;;;;;;;x
d_hjaltland_adj;Hjaltlandian;;hjaltlander;;;;;;;;;;;x
d_hjorix;Hjorix;Hjorix;Hjorix;;Hjorix;;;;;;;;;x
d_hjorix_adj;Hjorixian;;hjorixer;;;;;;;;;;;x
d_howl;Howl;Howl;Howl;;Howl;;;;;;;;;x
d_howl_adj;Howlian;;howler;;;;;;;;;;;x
d_hrimpurs;Hrímpurs;Hrímpurs;Hrímpurs;;Hrímpurs;;;;;;;;;x
d_hrimpurs_adj;Hrímpursian;;hrímpurser;;;;;;;;;;;x
d_hulebjorn;Hulebjorn;Hulebjorn;Hulebjorn;;Hulebjorn;;;;;;;;;x
d_hulebjorn_adj;Hulebjornian;;hulebjorner;;;;;;;;;;;x
d_hvagir;Hvagir;Hvagir;Hvagir;;Hvagir;;;;;;;;;x
d_hvagir_adj;Hvagirian;;hvagirer;;;;;;;;;;;x
d_iavaskh;Iavaskh;Iavaskh;Iavaskh;;Iavaskh;;;;;;;;;x
d_iavaskh_adj;Iavaskhian;;iavaskher;;;;;;;;;;;x
d_iisgalt;Iisgalt;Iisgalt;Iisgalt;;Iisgalt;;;;;;;;;x
d_iisgalt_adj;Iisgaltian;;iisgalter;;;;;;;;;;;x
d_ionica;Ionica;Ionica;Ionica;;Ionica;;;;;;;;;x
d_ionica_adj;Ionican;;ionicer;;;;;;;;;;;x
d_irrana;Irrana;Irrana;Irrana;;Irrana;;;;;;;;;x
d_irrana_adj;Irranan;;irraner;;;;;;;;;;;x
d_issik;Issik;Issik;Issik;;Issik;;;;;;;;;x
d_issik_adj;Issikian;;issiker;;;;;;;;;;;x
d_izor;Izor;Izor;Izor;;Izor;;;;;;;;;x
d_izor_adj;Izorian;;izorer;;;;;;;;;;;x
d_jotunir;Jotunir;Jotunir;Jotunir;;Jotunir;;;;;;;;;x
d_jotunir_adj;Jotunirian;;jotunirer;;;;;;;;;;;x
d_kadridaw;Kadridaw;Kadridaw;Kadridaw;;Kadridaw;;;;;;;;;x
d_kadridaw_adj;Kadridawian;;kadridawer;;;;;;;;;;;x
d_kaferkammaz;Kaferkammaz;Kaferkammaz;Kaferkammaz;;Kaferkammaz;;;;;;;;;x
d_kaferkammaz_adj;Kaferkammazian;;kaferkammazer;;;;;;;;;;;x
d_kaldr;Kaldr;Kaldr;Kaldr;;Kaldr;;;;;;;;;x
d_kaldr_adj;Kaldrian;;kaldrer;;;;;;;;;;;x
d_kalinora;Kalinora;Kalinora;Kalinora;;Kalinora;;;;;;;;;x
d_kalinora_adj;Kalinoran;;kalinorer;;;;;;;;;;;x
d_kalti;Kalti;Kalti;Kalti;;Kalti;;;;;;;;;x
d_kalti_adj;Kaltian;;kalter;;;;;;;;;;;x
d_kamistaat;Kamistaat;Kamistaat;Kamistaat;;Kamistaat;;;;;;;;;x
d_kamistaat_adj;Kamistaatian;;kamistaater;;;;;;;;;;;x
d_kampos;Kampos;Kampos;Kampos;;Kampos;;;;;;;;;x
d_kampos_adj;Kamposian;;kamposer;;;;;;;;;;;x
d_karag_azril;Karag Azril;Karag Azril;Karag Azril;;Karag Azril;;;;;;;;;x
d_karag_azril_adj;Karag Azrilian;;Karag Azriler;;;;;;;;;;;x
d_karag_dum;Karag Dum;Karag Dum;Karag Dum;;Karag Dum;;;;;;;;;x
d_karag_dum_adj;Karag Dumian;;Karag Dumer;;;;;;;;;;;x
d_karag_shathur;Karag Shathur;Karag Shathur;Karag Shathur;;Karag Shathur;;;;;;;;;x
d_karag_shathur_adj;Karag Shathurian;;Karag Shathurer;;;;;;;;;;;x
d_karag_zorn;Karag Zorn;Karag Zorn;Karag Zorn;;Karag Zorn;;;;;;;;;x
d_karag_zorn_adj;Karag Zornian;;Karag Zorner;;;;;;;;;;;x
d_karak_azgalzul;Karak-Azgalzul;Karak-Azgalzul;Karak-Azgalzul;;Karak-Azgalzul;;;;;;;;;x
d_karak_azgalzul_adj;Karak-Azgalzulian;;karak-azgalzuler;;;;;;;;;;;x
d_karak_dum;Karak Dum;Karak Dum;Karak Dum;;Karak Dum;;;;;;;;;x
d_karak_dum_adj;Karak Dumian;;Karak Dumer;;;;;;;;;;;x
d_karak_kadrin;Karak Kadrin;Karak Kadrin;Karak Kadrin;;Karak Kadrin;;;;;;;;;x
d_karak_kadrin_adj;Karak Kadrinian;;Karak Kadriner;;;;;;;;;;;x
d_karak_norn;Karak Norn;Karak Norn;Karak Norn;;Karak Norn;;;;;;;;;x
d_karak_norn_adj;Karak Nornian;;Karak Norner;;;;;;;;;;;x
d_karak_opulim;Karak Opulim;Karak Opulim;Karak Opulim;;Karak Opulim;;;;;;;;;x
d_karak_opulim_adj;Karak Opulimian;;Karak Opulimer;;;;;;;;;;;x
d_karak_ungor;Karak Ungor;Karak Ungor;Karak Ungor;;Karak Ungor;;;;;;;;;x
d_karak_ungor_adj;Karak Ungorian;;Karak Ungorer;;;;;;;;;;;x
d_karaskadi;Karaskadi;Karaskadi;Karaskadi;;Karaskadi;;;;;;;;;x
d_karaskadi_adj;Karaskadian;;karaskader;;;;;;;;;;;x
d_karaz_garaz_a_bryn;Karaz Garaz-a-Bryn;Karaz Garaz-a-Bryn;Karaz Garaz-a-Bryn;;Karaz Garaz-a-Bryn;;;;;;;;;x
d_karaz_garaz_a_bryn_adj;Karaz Garaz-a-Brynian;;Karaz Garaz-a-Bryner;;;;;;;;;;;x
d_karish;Karish;Karish;Karish;;Karish;;;;;;;;;x
d_karish_adj;Karishian;;karisher;;;;;;;;;;;x
d_kharnos;Kharnos;Kharnos;Kharnos;;Kharnos;;;;;;;;;x
d_kharnos_adj;Kharnosian;;kharnoser;;;;;;;;;;;x
d_khypria;Khypria;Khypria;Khypria;;Khypria;;;;;;;;;x
d_khypria_adj;Khyprian;;khyprer;;;;;;;;;;;x
d_kieselstaadt;Kieselstaadt;Kieselstaadt;Kieselstaadt;;Kieselstaadt;;;;;;;;;x
d_kieselstaadt_adj;Kieselstaadtian;;kieselstaadter;;;;;;;;;;;x
d_kikkerlandje;Kikkerlandje;Kikkerlandje;Kikkerlandje;;Kikkerlandje;;;;;;;;;x
d_kikkerlandje_adj;Kikkerlandjean;;kikkerlandjer;;;;;;;;;;;x
d_kirulg;Kirulg;Kirulg;Kirulg;;Kirulg;;;;;;;;;x
d_kirulg_adj;Kirulgian;;kirulger;;;;;;;;;;;x
d_kislev;Kislev;Kislev;Kislev;;Kislev;;;;;;;;;x
